min_temp,max_temp,rainfall,evaporation,sunshine,wind_gust_dir,wind_gust_speed,temp_9am,humidity_9am,cloud_9am,wind_dir_9am,wind_speed_9am,pressure_9am,temp_3pm,humidity_3pm,cloud_3pm,wind_dir_3pm,wind_speed_3pm,pressure_3pm,date,location
4.6,18.5,0,-1,-1,E,30,9.0,99,4,Calm,-1,1014.5,17.3,49,7,SSW,13,1014.6,2023-04-01,Canberra
3.1,19.2,0,-1,-1,ENE,28,12.3,82,8,Calm,-1,1021.0,18.0,53,8,ESE,11,1018.3,2023-04-02,Canberra
6.7,21.3,0,-1,-1,ENE,24,14.1,82,8,SSW,7,1022.5,20.1,58,5,Calm,-1,1018.9,2023-04-03,Canberra
9.9,24.3,0.6,-1,-1,SSE,30,17.4,68,-1,ENE,9,1022.2,23.7,39,-1,NW,7,1016.6,2023-04-04,Canberra
7.7,24.7,3.2,-1,-1,ENE,26,15.2,82,-1,S,7,1018.7,22.7,40,8,E,11,1014.5,2023-04-05,Canberra
7.2,21.7,0,-1,-1,NE,20,13.6,82,1,SE,7,1016.7,20.8,47,8,NE,13,1012.0,2023-04-06,Canberra
11.4,15.6,11.0,-1,-1,W,57,12.7,100,7,NE,9,1006.3,14.1,89,8,E,9,999.7,2023-04-07,Canberra
7.3,18.3,17.0,-1,-1,WNW,52,14.3,70,4,WNW,28,1001.0,17.7,55,3,WNW,28,1000.8,2023-04-08,Canberra
8.2,16.8,0.2,-1,-1,WNW,52,12.3,56,3,WNW,19,1005.7,14.9,47,2,W,24,1005.5,2023-04-09,Canberra
0.7,16.5,0,-1,-1,N,35,8.6,68,-1,SW,4,1010.1,15.1,45,4,NW,17,1007.4,2023-04-10,Canberra
0.8,20.1,0,-1,-1,SSW,41,10.2,68,1,NW,9,1013.6,19.4,45,8,S,19,1010.4,2023-04-11,Canberra
3.9,15.2,0,-1,-1,NNW,33,10.3,91,7,Calm,-1,1010.4,11.8,90,8,W,11,1006.2,2023-04-12,Canberra
5.3,20.0,2.4,-1,-1,S,41,15.1,75,3,S,26,1011.8,18.9,60,7,SSE,13,1011.8,2023-04-13,Canberra
6.2,20.4,0.2,-1,-1,SSW,28,14.1,70,-1,SSE,13,1016.3,19.7,50,1,ESE,9,1012.1,2023-04-14,Canberra
6.6,21.4,0,-1,-1,NNW,37,13.3,76,6,N,6,1010.2,20.5,56,8,NNW,26,1005.4,2023-04-15,Canberra
13.1,15.9,2.4,-1,-1,WNW,56,14.5,95,7,N,28,1002.6,13.8,63,8,WNW,30,1006.6,2023-04-16,Canberra
1.3,19.1,2.6,-1,-1,WNW,15,7.0,100,8,N,2,1023.2,18.1,34,-1,NNE,7,1022.2,2023-04-17,Canberra
3.5,21.0,0,-1,-1,E,24,12.9,80,7,SSW,11,1026.7,20.7,42,-1,N,13,1021.1,2023-04-18,Canberra
4.0,22.0,0,-1,-1,E,30,11.5,86,1,Calm,-1,1020.6,21.3,45,-1,NW,13,1017.1,2023-04-19,Canberra
11.4,17.5,0,-1,-1,E,24,13.3,77,8,ENE,11,1025.0,17.1,59,-1,NNE,6,1023.2,2023-04-20,Canberra
8.5,21.1,0,-1,-1,ESE,15,12.7,74,-1,SE,6,1029.7,19.8,42,-1,W,11,1027.3,2023-04-21,Canberra
2.1,21.7,0,-1,-1,W,26,11.1,82,-1,SSE,9,1032.7,21.4,45,-1,NNW,7,1028.9,2023-04-22,Canberra
4.2,22.3,0,-1,-1,ENE,30,12.6,85,6,WNW,4,1033.9,21.0,47,3,NW,6,1031.9,2023-04-23,Canberra
4.8,21.0,0,-1,-1,ENE,28,13.8,71,-1,ESE,9,1035.4,20.7,46,-1,NNE,15,1031.1,2023-04-24,Canberra
3.1,21.7,0,-1,-1,ENE,20,9.9,94,-1,NNW,7,1031.0,21.5,46,-1,WSW,9,1026.4,2023-04-25,Canberra
2.2,21.3,0,-1,-1,NNE,24,10.7,91,1,SSW,9,1029.7,20.6,43,-1,NNE,11,1024.9,2023-04-26,Canberra
4.7,21.5,0,-1,-1,NW,43,11.9,99,8,SW,2,1025.6,20.0,48,5,NW,19,1020.6,2023-04-27,Canberra
4.3,22.1,0.2,-1,-1,NW,46,10.6,96,8,Calm,-1,1017.8,21.6,52,-1,NW,30,1012.8,2023-04-28,Canberra
10.6,14.9,20.4,-1,-1,NNW,30,13.3,99,8,SE,4,1011.5,12.6,90,8,ENE,15,1009.9,2023-04-29,Canberra
8.5,10.8,36.0,-1,-1,SSW,41,9.9,85,8,SSW,28,1011.4,9.9,99,8,NW,13,1010.5,2023-04-30,Canberra
5.0,18.6,0,-1,-1,SSW,28,9.1,88,-1,Calm,-1,1014.1,16.8,51,-1,S,15,1014.4,2023-04-01,Tuggeranong
5.0,19.3,0,-1,-1,S,28,12.4,68,-1,SSW,11,1020.7,17.8,54,-1,N,7,1018.1,2023-04-02,Tuggeranong
9.2,21.3,0,-1,-1,E,24,13.7,83,-1,WSW,7,1022.4,19.8,56,-1,SSW,6,1018.8,2023-04-03,Tuggeranong
10.8,24.1,0,-1,-1,W,26,18.2,63,-1,NE,9,1021.9,23.3,43,-1,WSW,13,1016.6,2023-04-04,Tuggeranong
7.3,24.6,0,-1,-1,N,20,15.0,80,-1,WNW,6,1018.5,22.2,39,-1,E,7,1014.2,2023-04-05,Tuggeranong
6.5,22.5,0,-1,-1,NE,19,12.9,83,-1,Calm,-1,1016.5,22.2,47,-1,N,6,1011.6,2023-04-06,Tuggeranong
11.9,14.5,7.8,-1,-1,WNW,35,13.1,99,-1,NE,9,1005.7,13.9,98,-1,NE,4,999.3,2023-04-07,Tuggeranong
7.4,18.6,30.2,-1,-1,NW,39,14.5,75,-1,NNW,9,1000.6,18.0,55,-1,WNW,19,1000.2,2023-04-08,Tuggeranong
8.5,16.4,0,-1,-1,W,43,12.9,47,-1,SW,17,1005.2,15.2,40,-1,WSW,19,1005.2,2023-04-09,Tuggeranong
1.4,16.8,0,-1,-1,NW,24,9.6,65,-1,NW,4,1009.7,15.9,42,-1,N,6,1006.8,2023-04-10,Tuggeranong
1.8,19.7,0,-1,-1,S,28,10.6,67,-1,NW,7,1013.2,19.1,47,-1,SE,13,1010.0,2023-04-11,Tuggeranong
5.9,15.3,0,-1,-1,NNW,22,10.3,89,-1,NNW,9,1010.0,11.9,82,-1,NNW,6,1006.1,2023-04-12,Tuggeranong
8.1,20.2,1.8,-1,-1,SSE,41,15.2,67,-1,SSE,17,1011.6,19.1,57,-1,SSW,24,1011.4,2023-04-13,Tuggeranong
9.7,20.3,0,-1,-1,SSE,41,13.8,69,-1,S,19,1016.2,19.9,47,-1,NE,7,1011.6,2023-04-14,Tuggeranong
7.3,20.9,0,-1,-1,N,26,12.8,80,-1,Calm,-1,1009.8,20.1,54,-1,NNW,13,1004.9,2023-04-15,Tuggeranong
12.8,15.2,2.6,-1,-1,WNW,41,14.0,100,-1,N,19,1001.8,13.5,64,-1,WNW,17,1006.1,2023-04-16,Tuggeranong
1.4,19.2,1.8,-1,-1,NE,19,8.8,85,-1,NW,6,1022.7,18.4,40,-1,NNW,6,1021.7,2023-04-17,Tuggeranong
3.3,20.8,0,-1,-1,NNW,19,12.6,75,-1,S,11,1026.4,20.4,41,-1,NNW,9,1020.7,2023-04-18,Tuggeranong
3.0,22.0,0,-1,-1,N,20,10.7,81,-1,NW,2,1020.1,21.3,45,-1,NE,11,1016.6,2023-04-19,Tuggeranong
10.4,18.0,0.4,-1,-1,-1,-1,12.7,81,-1,W,6,1024.7,16.5,62,-1,NE,6,1022.8,2023-04-20,Tuggeranong
4.9,20.9,0,-1,-1,WNW,17,11.6,79,-1,SSW,6,1029.5,20.1,44,-1,NNE,7,1027.0,2023-04-21,Tuggeranong
2.1,22.0,0,-1,-1,NNW,20,10.6,79,-1,Calm,-1,1032.4,21.4,36,-1,WNW,7,1028.7,2023-04-22,Tuggeranong
3.3,22.4,0,-1,-1,ENE,20,12.9,99,-1,SW,7,1033.7,20.6,50,-1,SE,6,1031.6,2023-04-23,Tuggeranong
6.0,21.5,0,-1,-1,NNE,20,14.4,70,-1,NNW,2,1035.1,21.0,38,-1,NE,11,1030.7,2023-04-24,Tuggeranong
2.6,23.4,0,-1,-1,SW,19,10.3,84,-1,WNW,6,1030.6,21.4,34,-1,NE,7,1026.0,2023-04-25,Tuggeranong
2.3,20.9,0,-1,-1,NNW,24,10.1,83,-1,S,4,1029.5,20.5,46,-1,NW,9,1024.6,2023-04-26,Tuggeranong
4.3,21.5,0,-1,-1,NNW,31,12.4,84,-1,Calm,-1,1025.4,19.9,51,-1,WNW,15,1020.2,2023-04-27,Tuggeranong
4.2,22.0,0,-1,-1,N,31,10.5,95,-1,Calm,-1,1017.5,21.7,50,-1,NNW,15,1012.3,2023-04-28,Tuggeranong
10.5,15.0,9.6,-1,-1,S,20,13.2,100,-1,WSW,7,1011.2,14.3,87,-1,Calm,-1,1009.5,2023-04-29,Tuggeranong
8.4,11.7,35.2,-1,-1,SSW,52,10.6,79,-1,SSW,15,1011.3,10.1,100,-1,W,7,1010.1,2023-04-30,Tuggeranong
2.3,8.9,0,-1,-1,SW,30,3.8,98,-1,SSW,13,-1,5.6,92,-1,ESE,7,-1,2023-04-01,Mount Ginini
1.5,10.0,2.2,-1,-1,E,31,5.7,96,-1,ENE,15,-1,8.4,78,-1,ENE,7,-1,2023-04-02,Mount Ginini
4.9,12.6,0,-1,-1,NE,31,6.4,99,-1,NNE,9,-1,11.2,78,-1,NE,9,-1,2023-04-03,Mount Ginini
6.2,12.9,0,-1,-1,ENE,31,9.2,80,-1,WSW,2,-1,11.5,79,-1,ESE,4,-1,2023-04-04,Mount Ginini
7.2,14.4,0,-1,-1,ENE,24,11.8,71,-1,SSE,4,-1,11.2,72,-1,E,6,-1,2023-04-05,Mount Ginini
5.9,12.6,0,-1,-1,NE,26,9.6,57,-1,NE,7,-1,10.8,80,-1,N,4,-1,2023-04-06,Mount Ginini
5.7,8.7,12.8,-1,-1,WNW,72,6.0,98,-1,NW,20,-1,8.3,99,-1,NW,17,-1,2023-04-07,Mount Ginini
2.0,5.8,21.0,-1,-1,WSW,70,3.7,99,-1,SW,19,-1,5.2,98,-1,WSW,22,-1,2023-04-08,Mount Ginini
-0.6,4.3,0.4,-1,-1,SW,80,0.2,93,-1,WSW,24,-1,3.4,86,-1,WSW,19,-1,2023-04-09,Mount Ginini
-2.0,6.1,0,-1,-1,SW,41,0.4,84,-1,SSW,13,-1,5.3,67,-1,SW,19,-1,2023-04-10,Mount Ginini
-0.4,10.7,0,-1,-1,SE,41,4.1,99,-1,SSE,13,-1,8.6,72,-1,SSE,6,-1,2023-04-11,Mount Ginini
3.3,6.0,0,-1,-1,WNW,43,3.5,99,-1,WNW,19,-1,4.4,99,-1,W,13,-1,2023-04-12,Mount Ginini
2.7,9.7,4.4,-1,-1,ESE,43,5.8,99,-1,SE,9,-1,9.3,88,-1,SE,7,-1,2023-04-13,Mount Ginini
2.5,12.2,0.2,-1,-1,SE,37,6.5,88,-1,SE,6,-1,8.9,82,-1,NE,4,-1,2023-04-14,Mount Ginini
3.7,10.5,0,-1,-1,NW,48,6.4,99,-1,WNW,19,-1,9.4,87,-1,NW,19,-1,2023-04-15,Mount Ginini
6.4,7.2,14.4,-1,-1,NNW,70,6.9,99,-1,NNW,28,-1,2.7,99,-1,W,20,-1,2023-04-16,Mount Ginini
0.4,11.4,4.6,-1,-1,SW,41,7.2,42,-1,S,9,-1,11.1,65,-1,WNW,6,-1,2023-04-17,Mount Ginini
4.0,13.4,0,-1,-1,NE,28,7.8,68,-1,NNE,7,-1,12.4,56,-1,NW,7,-1,2023-04-18,Mount Ginini
4.2,12.7,0,-1,-1,W,33,6.8,80,-1,WSW,15,-1,11.5,60,-1,SW,13,-1,2023-04-19,Mount Ginini
4.3,11.5,0,-1,-1,NE,20,6.0,99,-1,N,6,-1,10.3,79,-1,WNW,7,-1,2023-04-20,Mount Ginini
3.8,13.6,0,-1,-1,SSW,26,7.9,65,-1,SSW,7,-1,11.7,79,-1,NNE,6,-1,2023-04-21,Mount Ginini
5.6,14.2,0,-1,-1,ESE,19,9.2,72,-1,SSW,11,-1,12.8,76,-1,WNW,7,-1,2023-04-22,Mount Ginini
7.3,12.0,0,-1,-1,ENE,22,9.2,88,-1,E,4,-1,11.0,82,-1,ENE,9,-1,2023-04-23,Mount Ginini
3.6,13.0,0,-1,-1,E,28,8.3,89,-1,SW,6,-1,10.7,72,-1,E,7,-1,2023-04-24,Mount Ginini
4.0,14.1,0,-1,-1,SW,35,7.4,78,-1,SSW,20,-1,12.1,71,-1,ENE,2,-1,2023-04-25,Mount Ginini
4.9,13.5,0,-1,-1,NE,33,7.8,77,-1,E,11,-1,11.0,72,-1,NNE,7,-1,2023-04-26,Mount Ginini
4.8,11.2,0,-1,-1,NW,56,6.2,98,-1,NW,22,-1,10.5,76,-1,NW,22,-1,2023-04-27,Mount Ginini
6.0,8.8,0,-1,-1,NW,54,7.4,87,-1,WNW,17,-1,8.4,95,-1,NW,22,-1,2023-04-28,Mount Ginini
3.5,5.8,15.6,-1,-1,W,44,3.7,95,-1,SSW,6,-1,4.7,85,-1,NNW,6,-1,2023-04-29,Mount Ginini
0.4,3.8,23.4,-1,-1,SSE,48,2.1,99,-1,SE,22,-1,3.2,99,-1,SSW,11,-1,2023-04-30,Mount Ginini
7.5,14.3,18.8,-1,-1,NW,30,9.4,99,8,NNW,4,1015.2,12.8,72,5,NNW,20,1013.6,2023-05-01,Canberra
6.5,16.6,0.2,-1,-1,WNW,48,12.8,73,3,NW,19,1017.1,14.2,57,6,WNW,31,1015.7,2023-05-02,Canberra
9.1,15.1,0.2,-1,-1,NW,78,13.4,63,-1,NW,43,1014.3,11.9,66,8,NW,28,1013.3,2023-05-03,Canberra
-0.9,16.5,0,-1,-1,WNW,24,7.2,81,-1,N,4,1021.9,16.2,48,-1,WNW,13,1019.3,2023-05-04,Canberra
-2.2,15.1,0,-1,-1,NNW,37,3.9,100,8,Calm,-1,1020.5,14.2,50,-1,NNW,22,1015.8,2023-05-05,Canberra
-1.3,16.4,0.2,-1,-1,NNW,33,4.2,99,7,Calm,-1,1020.4,14.6,52,6,NNW,24,1016.6,2023-05-06,Canberra
3.9,7.8,9.0,-1,-1,SW,37,6.5,83,8,ESE,6,1017.0,4.2,93,8,W,9,1015.7,2023-05-07,Canberra
1.7,12.8,14.6,-1,-1,S,61,7.7,60,-1,S,31,1018.8,11.8,48,-1,SSW,31,1018.8,2023-05-08,Canberra
-3.1,15.5,0,-1,-1,S,33,4.4,99,4,N,9,1024.0,15.2,46,2,WNW,9,1023.2,2023-05-09,Canberra
-0.3,17.0,0,-1,-1,S,31,8.8,76,-1,SE,11,1029.1,15.8,42,-1,WSW,4,1026.3,2023-05-10,Canberra
1.7,17.3,0.2,-1,-1,N,24,10.2,75,1,SE,2,1031.2,16.8,45,-1,NW,11,1027.6,2023-05-11,Canberra
-2.0,18.8,0,-1,-1,NW,22,6.3,89,-1,N,6,1031.1,17.9,47,-1,NW,11,1028.4,2023-05-12,Canberra
-0.4,17.0,0,-1,-1,NE,20,6.9,99,4,SSW,9,1034.1,15.2,59,-1,NE,11,1030.7,2023-05-13,Canberra
4.4,17.6,0,-1,-1,SE,17,9.4,84,1,ESE,11,1032.7,16.5,52,4,N,11,1028.0,2023-05-14,Canberra
4.6,19.0,0,-1,-1,SE,17,7.5,99,8,SE,6,1028.0,17.9,39,-1,NNE,6,1023.0,2023-05-15,Canberra
-1.6,18.2,0,-1,-1,S,35,5.2,99,-1,Calm,-1,1022.9,17.5,43,-1,NW,13,1019.1,2023-05-16,Canberra
3.2,14.2,0,-1,-1,S,46,7.9,70,6,S,20,1026.3,12.4,50,8,SE,11,1023.4,2023-05-17,Canberra
-1.2,14.2,0,-1,-1,SSW,28,5.7,80,8,ESE,11,1023.7,13.9,40,1,WNW,11,1018.9,2023-05-18,Canberra
-4.1,12.9,0,-1,-1,NW,31,2.9,84,-1,Calm,-1,1020.2,12.2,52,-1,NNW,24,1015.8,2023-05-19,Canberra
-3.9,14.3,0,-1,-1,WNW,43,2.0,99,8,E,2,1017.7,11.8,58,8,NW,22,1014.5,2023-05-20,Canberra
2.0,15.3,0.2,-1,-1,WNW,50,9.6,69,8,WNW,26,1014.3,14.3,42,-1,WSW,30,1015.9,2023-05-21,Canberra
-4.8,14.7,0,-1,-1,NNW,26,2.9,84,-1,ENE,2,1027.9,14.0,53,-1,NNW,17,1025.3,2023-05-22,Canberra
-0.7,13.7,0,-1,-1,SSE,15,2.4,99,8,SSE,11,1030.4,12.5,58,-1,WSW,9,1027.0,2023-05-23,Canberra
-4.3,14.1,0,-1,-1,NNW,22,1.8,99,8,SSE,7,1029.0,13.8,59,-1,WNW,11,1024.9,2023-05-24,Canberra
-0.8,17.1,0.2,-1,-1,NW,52,9.6,65,-1,NNW,28,1020.9,15.6,39,-1,NW,30,1014.6,2023-05-25,Canberra
5.8,12.9,1.4,-1,-1,S,41,7.9,80,8,S,22,1014.8,12.4,43,1,SSE,13,1015.5,2023-05-26,Canberra
-3.6,11.3,0.2,-1,-1,WNW,39,0.8,99,8,SSE,7,1019.5,10.5,53,-1,WNW,28,1015.8,2023-05-27,Canberra
-5.4,11.9,0,-1,-1,NW,41,-0.6,99,4,Calm,-1,1016.6,10.8,65,8,NW,24,1013.8,2023-05-28,Canberra
-0.6,13.8,0.2,-1,-1,WNW,56,10.2,79,1,NW,28,1017.0,13.1,53,1,WNW,22,1018.4,2023-05-29,Canberra
6.2,14.1,0,-1,-1,N,50,10.8,78,8,N,30,1023.5,13.0,71,-1,NNW,33,1021.7,2023-05-30,Canberra
9.2,14.6,0,-1,-1,NNW,39,11.7,84,8,NNW,17,1021.6,13.5,74,8,NW,22,1018.3,2023-05-31,Canberra
7.0,15.2,11.6,-1,-1,N,26,9.9,87,-1,WSW,2,1015.0,14.7,67,-1,NNW,15,1013.0,2023-05-01,Tuggeranong
4.1,16.2,0,-1,-1,WNW,41,11.0,84,-1,Calm,-1,1016.6,14.2,58,-1,NW,24,1015.2,2023-05-02,Tuggeranong
9.8,14.7,0,-1,-1,NW,67,13.4,58,-1,NW,24,1013.5,13.8,50,-1,WNW,19,1012.2,2023-05-03,Tuggeranong
-0.4,17.0,0,-1,-1,SSE,20,7.8,69,-1,NE,2,1021.6,16.6,46,-1,NNW,9,1019.0,2023-05-04,Tuggeranong
-1.2,15.0,0,-1,-1,N,30,4.3,100,-1,Calm,-1,1020.3,14.2,54,-1,N,17,1015.3,2023-05-05,Tuggeranong
-1.2,16.7,0,-1,-1,WNW,30,3.5,99,-1,Calm,-1,1020.2,14.6,52,-1,NW,19,1016.4,2023-05-06,Tuggeranong
3.5,8.3,17.0,-1,-1,S,20,6.6,82,-1,SSW,6,1016.6,4.0,91,-1,S,9,1015.5,2023-05-07,Tuggeranong
1.9,12.2,15.0,-1,-1,SSW,56,8.0,55,-1,SSW,26,1018.4,11.8,46,-1,S,22,1018.7,2023-05-08,Tuggeranong
-3.2,15.5,0,-1,-1,S,28,4.3,89,-1,W,4,1024.0,14.8,44,-1,S,19,1022.7,2023-05-09,Tuggeranong
-1.7,17.4,0,-1,-1,SSW,26,8.2,83,-1,SW,6,1028.8,17.2,41,-1,NNW,4,1025.9,2023-05-10,Tuggeranong
2.2,17.4,0,-1,-1,N,20,10.2,77,-1,Calm,-1,1031.1,16.8,50,-1,N,13,1027.2,2023-05-11,Tuggeranong
-1.7,18.8,0,-1,-1,N,17,5.6,91,-1,W,2,1030.9,18.3,47,-1,NNW,9,1028.1,2023-05-12,Tuggeranong
-0.3,17.4,0,-1,-1,NNE,17,5.5,95,-1,W,4,1034.2,16.6,54,-1,NE,11,1030.5,2023-05-13,Tuggeranong
3.5,18.2,0,-1,-1,NW,15,8.7,85,-1,W,6,1032.7,17.9,43,-1,NNE,2,1027.7,2023-05-14,Tuggeranong
1.3,18.6,0,-1,-1,W,13,6.6,91,-1,WSW,6,1027.9,18.2,41,-1,NW,7,1022.7,2023-05-15,Tuggeranong
-1.3,19.3,0,-1,-1,S,44,5.8,93,-1,Calm,-1,1022.5,18.0,36,-1,WSW,13,1018.8,2023-05-16,Tuggeranong
5.8,13.2,0,-1,-1,S,46,7.9,63,-1,SSE,19,1026.2,13.0,46,-1,S,15,1023.4,2023-05-17,Tuggeranong
0.4,14.3,0,-1,-1,SSW,20,6.4,76,-1,NNW,7,1023.5,13.6,44,-1,WSW,9,1018.7,2023-05-18,Tuggeranong
-3.9,13.5,0,-1,-1,N,24,2.8,84,-1,WNW,2,1019.8,13.2,52,-1,NNW,9,1015.3,2023-05-19,Tuggeranong
-3.8,14.0,0,-1,-1,WNW,35,2.9,97,-1,Calm,-1,1017.5,12.1,59,-1,NW,19,1013.9,2023-05-20,Tuggeranong
2.9,14.8,0,-1,-1,SW,41,9.6,68,-1,NNW,13,1014.1,14.2,43,-1,WSW,17,1015.9,2023-05-21,Tuggeranong
-4.4,15.0,0,-1,-1,N,17,1.6,82,-1,Calm,-1,1027.8,14.3,53,-1,N,11,1024.9,2023-05-22,Tuggeranong
-0.9,13.1,0,-1,-1,SSW,17,2.3,99,-1,WSW,7,1030.0,13.0,57,-1,NNW,7,1026.7,2023-05-23,Tuggeranong
-2.9,12.6,0.2,-1,-1,NW,17,1.1,99,-1,Calm,-1,1028.8,11.9,63,-1,NW,7,1024.9,2023-05-24,Tuggeranong
-1.5,17.2,0,-1,-1,NW,46,7.9,79,-1,N,11,1020.7,15.9,36,-1,NW,28,1013.7,2023-05-25,Tuggeranong
6.8,13.6,1.8,-1,-1,SSE,43,7.7,75,-1,SSE,13,1014.9,12.5,41,-1,ESE,9,1015.2,2023-05-26,Tuggeranong
-4.4,12.1,0,-1,-1,W,26,0.1,99,-1,Calm,-1,1019.2,11.8,48,-1,NW,13,1015.1,2023-05-27,Tuggeranong
-6.1,12.5,0,-1,-1,NW,30,-1.4,97,-1,Calm,-1,1016.7,11.9,58,-1,NW,15,1013.3,2023-05-28,Tuggeranong
-1.5,14.5,0,-1,-1,WNW,41,12.4,58,-1,N,15,1016.6,13.2,47,-1,WNW,17,1017.6,2023-05-29,Tuggeranong
3.2,16.0,0,-1,-1,N,35,10.0,80,-1,E,7,1023.1,15.3,59,-1,NW,17,1020.8,2023-05-30,Tuggeranong
7.6,15.9,0,-1,-1,NW,30,11.9,77,-1,NW,13,1021.0,13.7,67,-1,NNW,15,1017.6,2023-05-31,Tuggeranong
1.3,5.5,12.6,-1,-1,WSW,33,2.5,99,-1,SW,7,-1,4.8,97,-1,WSW,9,-1,2023-05-01,Mount Ginini
1.4,4.1,0.4,-1,-1,WNW,63,3.2,99,-1,WSW,17,-1,3.4,97,-1,W,17,-1,2023-05-02,Mount Ginini
1.4,4.0,2.4,-1,-1,WSW,93,1.8,99,-1,WNW,24,-1,0.9,99,-1,W,37,-1,2023-05-03,Mount Ginini
-1.8,8.0,9.2,-1,-1,SSW,52,3.9,73,-1,ESE,6,-1,6.4,86,-1,NW,9,-1,2023-05-04,Mount Ginini
-0.9,7.5,0,-1,-1,WSW,39,2.7,29,-1,WNW,17,-1,7.0,70,-1,W,9,-1,2023-05-05,Mount Ginini
-1.2,5.7,0,-1,-1,SW,41,1.6,99,-1,SW,15,-1,2.9,94,-1,WNW,9,-1,2023-05-06,Mount Ginini
-2.0,-0.5,2.4,-1,-1,SSW,54,-1.4,96,-1,SW,6,-1,-2.4,97,-1,SW,20,-1,2023-05-07,Mount Ginini
-6.5,1.9,9.4,-1,-1,SSW,81,-2.7,90,-1,S,33,-1,1.4,78,-1,SSW,19,-1,2023-05-08,Mount Ginini
-2.7,7.8,2.6,-1,-1,SSW,69,1.0,81,-1,SSE,11,-1,5.1,71,-1,WSW,7,-1,2023-05-09,Mount Ginini
0.6,9.4,0,-1,-1,SSE,26,7.7,35,-1,E,2,-1,7.6,72,-1,WNW,9,-1,2023-05-10,Mount Ginini
0.8,7.7,0,-1,-1,W,35,4.6,69,-1,NNW,15,-1,6.8,71,-1,W,13,-1,2023-05-11,Mount Ginini
2.3,9.3,0,-1,-1,WNW,41,5.0,76,-1,W,17,-1,8.8,65,-1,W,7,-1,2023-05-12,Mount Ginini
1.6,8.7,0,-1,-1,ENE,26,5.5,72,-1,ENE,6,-1,6.8,76,-1,NE,7,-1,2023-05-13,Mount Ginini
0.9,8.4,0,-1,-1,ENE,26,5.6,57,-1,NNE,4,-1,7.6,66,-1,ESE,4,-1,2023-05-14,Mount Ginini
2.2,9.5,0,-1,-1,WSW,24,5.2,80,-1,WSW,4,-1,7.7,72,-1,NNE,6,-1,2023-05-15,Mount Ginini
1.6,7.7,0,-1,-1,WSW,50,3.0,82,-1,SW,22,-1,6.0,64,-1,SW,20,-1,2023-05-16,Mount Ginini
-3.3,3.8,0,-1,-1,ESE,26,-2.1,97,-1,ESE,7,-1,2.6,68,-1,ESE,4,-1,2023-05-17,Mount Ginini
-2.2,3.9,0,-1,-1,SSW,24,0.6,75,-1,SSW,9,-1,3.5,65,-1,S,6,-1,2023-05-18,Mount Ginini
-2.1,5.4,0,-1,-1,SW,37,0.3,55,-1,WSW,17,-1,4.7,55,-1,WSW,9,-1,2023-05-19,Mount Ginini
-2.5,2.3,0,-1,-1,WSW,63,-1.0,96,-1,WSW,17,-1,0.0,98,-1,WSW,20,-1,2023-05-20,Mount Ginini
-1.7,3.0,4.0,-1,-1,WSW,70,-0.2,98,-1,WSW,11,-1,0.9,98,-1,SW,31,-1,2023-05-21,Mount Ginini
-1.4,8.6,0,-1,-1,SW,54,3.0,27,-1,SW,22,-1,7.8,52,-1,W,11,-1,2023-05-22,Mount Ginini
2.4,10.0,0,-1,-1,SSW,39,5.5,30,-1,SW,20,-1,9.1,34,-1,WSW,13,-1,2023-05-23,Mount Ginini
3.0,10.2,0,-1,-1,W,52,6.9,14,-1,WSW,17,-1,8.7,45,-1,W,11,-1,2023-05-24,Mount Ginini
0.5,5.8,0,-1,-1,W,76,2.0,78,-1,W,28,-1,4.8,64,-1,W,31,-1,2023-05-25,Mount Ginini
-1.6,3.1,6.8,-1,-1,WNW,46,-0.9,97,-1,SSE,13,-1,3.0,70,-1,WNW,6,-1,2023-05-26,Mount Ginini
-3.6,0.3,0,-1,-1,WSW,50,-1.0,75,-1,SW,13,-1,-1.8,97,-1,WSW,20,-1,2023-05-27,Mount Ginini
-3.8,1.2,0,-1,-1,W,57,-1.5,98,-1,SW,20,-1,0.2,98,-1,W,20,-1,2023-05-28,Mount Ginini
-1.5,2.9,1.6,-1,-1,SSW,61,0.7,99,-1,WSW,19,-1,0.8,96,-1,WSW,15,-1,2023-05-29,Mount Ginini
-0.6,4.5,0,-1,-1,SW,74,2.8,99,-1,SW,28,-1,4.3,99,-1,SW,22,-1,2023-05-30,Mount Ginini
2.7,4.9,0.4,-1,-1,WSW,57,3.8,99,-1,W,17,-1,3.8,99,-1,WSW,19,-1,2023-05-31,Mount Ginini
9.7,18.4,0,-1,-1,WNW,44,14.0,71,-1,NNW,20,1017.3,16.4,56,-1,NW,28,1018.8,2023-06-01,Canberra
5.1,17.5,0,-1,-1,NW,26,8.0,100,8,Calm,-1,1026.5,17.2,55,8,NNW,13,1023.8,2023-06-02,Canberra
7.0,19.4,0,-1,-1,SSW,30,10.5,94,6,E,7,1027.7,14.2,85,8,E,4,1026.4,2023-06-03,Canberra
6.5,15.6,0.4,-1,-1,ENE,31,11.6,70,2,ESE,11,1035.6,13.2,68,8,E,19,1033.2,2023-06-04,Canberra
7.7,-1,0,-1,-1,-1,-1,10.1,73,8,SE,9,1033.4,12.8,67,8,ENE,17,1029.1,2023-06-05,Canberra
6.9,14.4,0.2,-1,-1,E,13,10.1,99,-1,N,7,1030.3,13.9,75,8,WSW,9,1027.1,2023-06-06,Canberra
