date,min_temp,max_temp,rainfall,wind_gust_dir,wind_gust_speed,cloudiness,humidity,pressure,city_id
2021-06-18,8.57,17.51,0.0,WSW,11.32,20.0,45.0,1006.0,1
2021-06-19,12.01,13.87,0.19,SSW,14.4,75.0,77.0,1012.0,1
2021-06-20,11.06,14.0,0.0,SSW,11.83,75.0,82.0,1023.0,1
2021-06-21,10.58,15.01,5.51,SW,7.72,75.0,82.0,1027.0,1
2021-06-22,9.67,16.17,2.51,WNW,5.14,75.0,77.0,1031.0,1
2021-06-23,10.42,17.75,0.0,N,4.63,75.0,63.0,1026.0,1
2021-06-24,13.78,20.7,0.0,N,8.23,0.0,63.0,1013.0,1
2021-06-25,11.62,18.52,0.0,W,9.26,0.0,45.0,1015.0,1
2021-06-26,9.85,17.57,0.0,W,8.75,20.0,44.0,1018.0,1
2021-06-27,7.05,17.44,0.0,W,6.69,0.0,44.0,1025.0,1
2021-06-28,8.73,14.88,0.0,S,6.69,75.0,94.0,1032.0,1
2021-06-29,11.05,15.0,3.15,SSE,7.2,75.0,94.0,1033.0,1
2021-06-30,11.14,16.41,0.0,SW,3.6,75.0,82.0,1030.0,1
2021-07-01,10.09,16.38,0.0,WNW,3.93,75.0,90.0,1022.0,1
2021-07-02,11.0,18.55,0.0,W,3.09,20.0,86.0,1015.0,1
2021-07-03,8.16,18.56,0.0,WNW,4.12,0.0,63.0,1016.0,1
2021-07-04,5.93,14.98,0.0,WSW,6.17,20.0,53.0,1020.0,1
2021-07-05,6.15,15.55,0.0,W,5.14,0.0,58.0,1018.0,1
2021-06-23,10.42,17.75,0.0,N,4.63,75.0,63.0,1026.0,1
2021-06-24,13.78,20.7,0.0,N,8.23,0.0,63.0,1013.0,1
2021-06-25,11.62,18.52,0.0,W,9.26,0.0,45.0,1015.0,1
2021-06-26,9.85,17.57,0.0,W,8.75,20.0,44.0,1018.0,1
2021-06-27,7.05,17.44,0.0,W,6.69,0.0,44.0,1025.0,1
2021-06-28,8.73,14.88,0.0,S,6.69,75.0,94.0,1032.0,1
2021-06-29,11.05,15.0,3.15,SSE,7.2,75.0,94.0,1033.0,1
2021-06-30,11.14,16.41,0.0,SW,3.6,75.0,82.0,1030.0,1
2021-07-01,10.09,16.38,0.0,WNW,3.93,75.0,90.0,1022.0,1
2021-07-02,11.0,18.55,0.0,W,3.09,20.0,86.0,1015.0,1
2021-07-03,8.16,18.56,0.0,WNW,4.12,0.0,63.0,1016.0,1
2021-07-04,5.93,14.98,0.0,WSW,6.17,20.0,53.0,1020.0,1
2021-07-05,6.15,15.55,0.0,W,5.14,0.0,58.0,1018.0,1
2021-07-06,5.76,15.27,0.61,SW,5.14,40.0,59.0,1019.0,1
2021-07-07,5.45,15.55,0.0,N,2.68,20.0,60.0,1023.0,1
2021-07-08,5.86,15.74,0.0,NNW,3.09,75.0,67.0,1021.0,1
2021-07-09,8.34,11.96,0.0,WSW,3.21,75.0,85.0,1011.0,1
2021-07-10,10.23,14.06,0.0,NW,1.79,75.0,78.0,1017.0,1
2021-07-11,9.13,15.34,0.13,SW,6.17,20.0,87.0,1024.0,1
2021-07-12,7.62,16.6,0.54,NW,4.12,75.0,77.0,1021.0,1
2021-07-13,8.35,18.83,0.2,W,4.12,40.0,59.0,1016.0,1
2021-07-14,10.48,13.91,15.09,NW,2.68,0.0,70.0,1010.0,1
2021-07-15,12.57,21.28,0.0,N,3.13,20.0,60.0,1002.0,1
2021-07-16,10.85,18.23,0.0,N,11.18,20.0,56.0,992.0,1
2021-07-17,10.45,14.12,0.0,N,9.83,20.0,49.0,997.0,1
2021-07-18,8.74,17.83,0.0,W,5.14,0.0,52.0,1010.0,1
2021-07-19,6.25,15.29,0.0,W,5.66,75.0,59.0,1016.0,1
2021-07-20,6.31,16.47,0.0,N,7.6,0.0,48.0,1006.0,1
2021-07-21,7.61,14.12,0.0,SW,10.76,93.0,56.0,1014.0,1
2021-07-22,5.3,16.43,0.94,N,5.5,0.0,38.0,1017.0,1
2021-07-23,9.8,15.76,0.0,NNW,7.62,75.0,59.0,1008.0,1
2021-07-24,10.57,17.53,0.0,W,12.35,40.0,42.0,1001.0,1
2021-07-25,9.23,14.59,0.0,N,12.96,3.0,45.0,1007.0,1
2021-07-26,8.94,18.76,0.0,WNW,6.26,75.0,52.0,1013.0,1
2021-07-27,10.21,19.42,0.0,N,3.58,0.0,46.0,1015.0,1
2021-07-28,11.84,24.25,0.0,N,13.41,0.0,37.0,1005.0,1
2021-07-29,8.26,17.62,0.65,N,5.81,0.0,39.0,1012.0,1
2021-07-30,4.62,17.5,0.31,WNW,4.12,0.0,48.0,1017.0,1
2021-07-31,7.36,21.55,0.0,N,4.63,0.0,40.0,1013.0,1
2021-08-01,11.13,24.27,0.12,SSW,5.66,0.0,52.0,1004.0,1
2021-08-02,7.92,17.46,0.0,NW,3.6,0.0,57.0,1018.0,1
2021-08-03,11.25,19.54,0.0,N,6.26,20.0,54.0,1006.0,1
2021-08-04,8.5,15.52,0.0,N,6.26,0.0,41.0,1009.0,1
2021-08-05,8.65,18.99,0.0,N,4.92,20.0,48.0,1015.0,1
2021-08-06,7.78,20.02,0.0,SW,6.17,0.0,50.0,1020.0,1
2021-08-07,6.68,18.2,0.0,W,4.12,0.0,51.0,1022.0,1
2021-08-08,9.54,14.59,0.0,S,7.2,75.0,88.0,1030.0,1
2021-08-09,9.29,17.85,0.0,NNW,5.14,75.0,60.0,1028.0,1
2021-08-10,7.86,21.66,0.0,N,3.6,0.0,53.0,1026.0,1
2021-08-11,12.28,23.46,0.0,N,3.58,0.0,49.0,1022.0,1
2021-08-12,9.96,20.09,0.0,N,3.13,0.0,37.0,1022.0,1
2021-08-13,7.18,19.76,0.0,NW,4.63,0.0,44.0,1023.0,1
2021-08-14,7.35,18.72,0.0,W,3.6,20.0,58.0,1026.0,1
2021-08-15,7.32,20.76,0.0,NW,4.63,0.0,40.0,1022.0,1
2021-08-16,7.91,22.48,0.0,NW,3.6,0.0,36.0,1016.0,1
2021-08-17,8.56,18.05,0.0,SSE,4.63,0.0,42.0,1019.0,1
2021-08-18,7.31,17.91,0.0,NNW,3.6,20.0,57.0,1023.0,1
2021-08-19,6.93,20.05,0.0,NW,4.63,0.0,57.0,1021.0,1
2021-08-20,8.84,22.44,0.0,NW,3.6,0.0,41.0,1019.0,1
2021-08-21,12.5,22.62,0.0,N,3.13,0.0,57.0,1016.0,1
2021-08-22,10.35,25.53,0.0,WNW,4.12,0.0,44.0,1016.0,1
2021-08-23,15.99,23.6,0.0,SSW,4.12,0.0,53.0,1008.0,1
2021-08-24,7.95,14.75,0.0,WSW,3.58,75.0,95.0,1002.0,1
2021-08-25,8.22,15.31,0.0,SSE,2.24,75.0,59.0,1007.0,1
2021-08-26,8.02,17.23,0.0,S,5.66,40.0,53.0,1014.0,1
2021-08-27,9.15,18.83,0.0,WNW,4.12,0.0,43.0,1013.0,1
2021-08-28,9.55,16.63,0.0,WSW,7.72,75.0,55.0,1016.0,1
2021-08-29,6.98,17.47,0.0,WSW,6.17,75.0,63.0,1011.0,1
2021-08-30,7.82,19.21,0.0,W,4.63,75.0,50.0,1015.0,1
2021-08-31,7.66,21.82,0.0,WNW,3.6,0.0,43.0,1020.0,1
2021-09-01,9.64,24.14,0.0,NW,4.12,0.0,41.0,1025.0,1
2021-09-02,12.68,21.36,0.0,NE,3.58,75.0,75.0,1026.0,1
2021-09-03,12.55,23.55,0.0,N,6.17,0.0,56.0,1023.0,1
2021-09-04,14.88,21.87,0.0,NNE,3.6,0.0,59.0,1015.0,1
2021-09-05,9.97,18.28,0.0,NW,4.12,20.0,45.0,1011.0,1
2021-09-06,7.89,18.28,0.0,WSW,4.63,3.0,40.0,1020.0,1
2021-09-07,5.91,23.29,0.0,WSW,8.23,0.0,26.0,1022.0,1
2021-09-08,8.58,21.18,0.0,WSW,4.12,0.0,54.0,1028.0,1
2021-09-09,8.67,27.64,0.0,NW,5.14,0.0,31.0,1022.0,1
2021-09-10,13.46,24.8,0.0,WNW,4.63,0.0,60.0,1019.0,1
2021-09-11,11.2,28.73,0.0,WNW,4.37,0.0,27.0,1014.0,1
2021-09-12,17.02,30.12,0.0,W,8.23,0.0,21.0,1003.0,1
2021-09-13,10.37,17.22,0.0,S,2.68,75.0,62.0,1014.0,1
2021-09-14,9.31,14.71,0.0,SSE,2.68,75.0,74.0,1020.0,1
2021-09-15,8.35,17.28,0.0,S,3.13,94.0,62.0,1021.0,1
2021-09-16,8.32,16.69,0.0,WSW,6.17,40.0,76.0,1021.0,1
2021-09-17,7.76,20.63,0.0,N,4.47,0.0,55.0,1017.0,1
2021-09-18,14.82,24.56,0.0,NNW,4.78,100.0,49.0,1012.0,1
2021-09-19,10.05,23.65,0.0,WSW,2.68,0.0,34.0,1018.0,1
2021-09-20,12.08,26.23,0.0,SW,13.89,0.0,27.0,1010.0,1
2021-09-21,9.61,14.61,0.0,S,14.4,75.0,47.0,1016.0,1
2021-09-22,7.31,18.91,0.0,WNW,2.57,0.0,51.0,1020.0,1
2021-09-23,8.5,25.73,0.0,NW,3.6,0.0,42.0,1016.0,1
2021-09-24,11.12,26.72,0.0,NW,4.12,0.0,37.0,1010.0,1
2021-09-25,12.3,21.02,0.0,SSE,3.58,0.0,58.0,1015.0,1
2021-09-26,10.79,15.08,0.0,S,2.68,75.0,72.0,1024.0,1
2021-09-27,10.48,17.87,0.0,WNW,3.6,75.0,58.0,1022.0,1
2021-09-28,9.36,21.49,0.0,WNW,3.6,0.0,61.0,1016.0,1
2021-09-29,12.65,20.16,0.0,N,4.63,75.0,71.0,1014.0,1
2021-09-30,14.07,22.43,0.19,NNW,3.13,75.0,67.0,1009.0,1
2021-10-01,13.05,23.77,0.13,NW,6.17,0.0,56.0,1003.0,1
2021-10-02,11.21,22.54,0.0,ENE,6.17,0.0,54.0,1000.0,1
2021-10-03,12.03,24.78,2.6,S,3.09,20.0,54.0,1001.0,1
2021-10-04,15.61,27.46,0.46,WSW,2.24,0.0,43.0,996.0,1
2021-10-05,12.41,21.55,0.27,W,2.68,0.0,36.0,1007.0,1
2021-10-06,10.44,24.07,5.4,WSW,1.34,0.0,34.0,1013.0,1
2021-10-07,11.1,30.38,27.91,SSW,12.86,0.0,30.0,1008.0,1
2021-10-08,14.61,20.81,0.0,NNE,4.02,40.0,61.0,1018.0,1
2021-10-09,11.64,27.77,0.0,NNW,3.6,0.0,50.0,1013.0,1
2021-10-10,15.15,26.59,0.0,NW,3.6,75.0,71.0,1005.0,1
2021-10-11,10.14,15.0,0.0,S,2.68,75.0,88.0,1014.0,1
2021-10-12,13.16,16.09,0.0,S,3.58,75.0,86.0,1017.0,1
2021-10-13,13.37,17.32,2.53,NNE,4.47,75.0,94.0,1013.0,1
2021-10-14,15.52,23.53,0.0,SSE,11.18,52.0,75.0,1005.0,1
2021-10-15,12.82,21.21,0.0,SE,3.58,20.0,46.0,997.0,1
2021-10-16,11.95,21.88,0.0,W,2.68,18.0,45.0,1001.0,1
2021-10-17,10.66,21.6,8.45,ENE,3.13,20.0,38.0,1013.0,1
2021-10-18,11.52,24.95,0.0,WNW,4.63,0.0,46.0,1014.0,1
2021-10-19,13.48,22.78,0.42,SSW,7.15,25.0,63.0,1014.0,1
2021-10-20,10.83,21.19,0.0,W,5.81,20.0,63.0,1016.0,1
2021-10-21,12.73,22.15,0.0,W,4.02,40.0,61.0,1016.0,1
2021-10-22,14.24,22.65,0.12,S,4.12,20.0,71.0,1015.0,1
2021-10-23,14.48,28.46,0.0,E,5.36,0.0,62.0,1009.0,1
2021-10-24,14.49,20.93,0.0,SSW,6.26,75.0,66.0,1013.0,1
2021-10-25,12.23,21.75,0.0,WSW,4.02,20.0,38.0,1015.0,1
2021-10-26,11.84,20.7,0.1,WNW,3.13,75.0,57.0,1016.0,1
2021-10-27,15.48,24.5,0.75,S,2.24,40.0,67.0,1013.0,1
2021-10-28,15.37,30.33,0.16,W,3.13,0.0,42.0,1008.0,1
2021-10-29,18.35,32.05,1.37,WNW,9.39,0.0,42.0,999.0,1
2021-10-30,15.01,19.45,0.0,SSW,4.92,75.0,55.0,1016.0,1
2021-10-31,10.41,20.35,0.2,WNW,4.47,3.0,53.0,1023.0,1
2021-11-01,11.47,22.26,0.0,WNW,3.13,0.0,60.0,1023.0,1
2021-11-02,14.49,23.75,0.23,ENE,5.81,20.0,55.0,1025.0,1
2021-11-03,15.69,23.82,0.47,NE,6.26,40.0,58.0,1024.0,1
2021-11-04,17.48,20.06,6.69,NNE,4.02,75.0,84.0,1020.0,1
2021-11-05,16.42,21.05,9.4,ENE,5.36,75.0,81.0,1019.0,1
2021-11-06,14.8,24.16,0.3,NE,2.68,20.0,65.0,1012.0,1
2021-11-07,16.54,23.85,11.65,WSW,3.58,75.0,76.0,1009.0,1
2021-11-08,17.33,23.37,3.89,S,3.6,75.0,80.0,1006.0,1
2021-11-09,16.82,22.8,0.1,SSW,3.58,75.0,76.0,1010.0,1
2021-11-10,18.06,20.32,11.83,N,3.13,75.0,90.0,1006.0,1
2021-11-11,14.35,18.44,10.52,WSW,5.81,90.0,80.0,1005.0,1
2021-11-12,12.79,21.3,3.88,SE,3.13,75.0,82.0,996.0,1
2021-11-13,14.17,20.61,0.86,WNW,13.38,0.0,46.0,997.0,1
2021-11-14,12.34,21.95,0.89,NW,8.49,0.0,35.0,1004.0,1
2021-11-15,12.22,21.73,0.21,NW,5.36,0.0,35.0,1004.0,1
2021-11-16,12.14,19.91,0.0,W,7.72,3.0,38.0,1014.0,1
2021-11-17,13.16,19.9,0.0,W,3.58,75.0,64.0,1022.0,1
2021-11-18,13.6,24.27,0.32,NNE,5.81,0.0,62.0,1017.0,1
2021-11-19,17.9,27.99,15.12,NNE,7.2,0.0,64.0,1012.0,1
2021-11-20,16.07,21.27,17.13,S,5.14,100.0,78.0,1009.0,1
2021-11-21,15.11,16.42,19.98,SSE,5.36,90.0,95.0,1014.0,1
2021-11-22,15.66,19.98,1.09,S,3.13,75.0,76.0,1021.0,1
2021-11-23,16.0,20.91,1.09,W,3.13,75.0,86.0,1019.0,1
2021-11-24,17.85,23.25,12.19,W,2.24,75.0,85.0,1015.0,1
2021-11-25,19.68,23.35,17.16,NE,4.02,75.0,92.0,1009.0,1
2021-11-26,15.64,20.66,15.14,S,3.58,90.0,95.0,1008.0,1
2021-11-27,15.61,17.61,7.08,S,13.38,75.0,82.0,1018.0,1
2021-11-28,16.61,17.61,0.37,S,11.32,75.0,63.0,1022.0,1
2021-11-29,14.61,20.61,1.31,SE,5.66,75.0,59.0,1020.0,1
2021-11-30,16.11,21.39,12.58,NW,2.68,75.0,83.0,1016.0,1
2021-12-01,18.93,24.73,9.38,NW,2.68,75.0,73.0,1013.0,1
2021-12-02,16.87,26.59,0.0,E,4.02,40.0,70.0,1014.0,1
2021-12-03,17.69,27.0,2.38,SSW,7.2,20.0,69.0,1013.0,1
2021-12-04,16.98,21.06,0.53,SSW,5.14,100.0,83.0,1012.0,1
2021-12-05,16.42,18.08,0.82,S,3.13,75.0,77.0,1020.0,1
2021-12-06,15.79,21.55,7.5,ESE,4.02,75.0,63.0,1017.0,1
2021-12-07,16.58,26.89,5.2,W,2.68,40.0,72.0,1009.0,1
2021-12-08,16.37,19.83,13.04,SSE,2.68,90.0,80.0,1012.0,1
2021-12-09,15.97,23.2,10.52,S,2.68,40.0,75.0,1008.0,1
2021-12-10,13.3,20.81,13.46,W,6.71,75.0,69.0,1003.0,1
2021-12-11,14.99,20.51,0.0,SSW,8.49,75.0,60.0,1013.0,1
2021-12-12,14.52,22.01,0.87,S,6.71,40.0,62.0,1016.0,1
2021-12-13,15.87,23.7,0.0,SSW,4.47,2.0,57.0,1013.0,1
2021-12-14,13.73,24.93,0.0,W,4.47,75.0,65.0,1013.0,1
2021-12-15,15.1,28.96,4.42,WNW,2.68,0.0,61.0,1010.0,1
2021-12-16,19.24,24.02,0.28,SSE,3.58,75.0,76.0,1011.0,1
2021-12-17,17.96,25.31,0.0,S,5.14,75.0,70.0,1015.0,1
2021-12-18,17.85,33.96,1.32,NE,4.92,0.0,65.0,1011.0,1
2021-12-19,21.4,34.33,17.29,NNW,9.39,0.0,51.0,1006.0,1
2021-12-20,19.47,29.38,12.05,ESE,3.13,56.0,72.0,1008.0,1
2021-12-21,20.32,30.44,3.55,ESE,4.47,1.0,47.0,1009.0,1
2021-12-22,21.21,26.61,0.0,S,4.92,100.0,71.0,1010.0,1
2021-12-23,20.82,24.55,19.62,SE,3.13,75.0,92.0,1011.0,1
2021-12-24,19.44,26.48,1.27,SSW,5.81,75.0,80.0,1013.0,1
2021-12-25,19.52,30.23,1.0,ENE,7.6,20.0,62.0,1012.0,1
2021-12-26,19.25,26.35,1.92,S,6.71,40.0,74.0,1014.0,1
2021-12-27,16.8,21.31,4.7,SSW,5.36,75.0,72.0,1016.0,1
2021-12-28,15.71,20.15,4.25,S,2.68,75.0,71.0,1018.0,1
2021-12-29,14.04,22.67,3.64,WNW,5.81,75.0,86.0,1017.0,1
2021-12-30,14.27,26.32,0.0,NE,4.47,40.0,57.0,1015.0,1
2021-12-31,15.82,27.44,0.0,N,4.92,0.0,58.0,1013.0,1
2022-01-01,19.4,27.51,0.36,NW,3.13,75.0,63.0,1011.0,1
2022-01-02,19.91,29.14,0.38,NE,3.58,20.0,65.0,1008.0,1
2022-01-03,19.56,28.26,0.0,NE,3.51,20.0,59.0,1008.0,1
2022-01-04,20.09,26.91,0.44,SSW,4.12,40.0,67.0,1009.0,1
2022-01-05,20.91,24.06,4.51,SSE,3.58,75.0,88.0,1010.0,1
2022-01-06,21.92,26.12,7.44,SSE,4.92,75.0,82.0,1012.0,1
2022-01-07,22.35,26.13,0.93,NW,2.68,75.0,90.0,1011.0,1
2022-01-08,19.48,31.01,20.04,SSW,6.17,75.0,66.0,1007.0,1
2022-01-09,20.79,23.82,0.39,SSW,4.47,75.0,80.0,1015.0,1
2022-01-10,21.6,27.96,1.15,ESE,3.6,75.0,80.0,1017.0,1
2022-01-11,22.47,27.38,1.02,ENE,2.24,75.0,74.0,1017.0,1
2022-01-12,19.91,25.62,5.61,ENE,4.92,41.0,73.0,1016.0,1
2022-01-13,19.53,23.85,17.55,S,2.68,75.0,81.0,1016.0,1
2022-01-14,19.09,28.24,5.32,SE,2.24,75.0,69.0,1009.0,1
2022-01-15,20.44,28.86,2.54,NE,4.47,59.0,70.0,1005.0,1
2022-01-16,21.28,28.32,0.0,SW,6.26,40.0,73.0,1008.0,1
2022-01-17,20.84,30.0,0.3,WSW,3.6,75.0,71.0,1009.0,1
2022-01-18,20.05,24.41,2.73,S,5.81,100.0,89.0,1011.0,1
2022-01-19,18.44,22.26,4.61,SSE,6.26,75.0,89.0,1018.0,1
2022-01-20,19.76,22.84,0.0,S,3.58,75.0,77.0,1026.0,1
2022-01-21,17.96,23.33,1.31,S,3.13,75.0,67.0,1027.0,1
2022-01-22,16.79,24.88,0.26,S,5.14,75.0,64.0,1022.0,1
2022-01-23,18.24,24.32,1.44,SSE,4.92,75.0,78.0,1015.0,1
2022-01-24,18.6,25.16,0.23,SSW,4.63,75.0,72.0,1011.0,1
2022-01-25,19.98,26.07,0.24,E,5.36,75.0,69.0,1009.0,1
2022-01-26,19.22,25.35,0.37,E,4.02,75.0,62.0,1013.0,1
2022-01-27,18.76,26.81,0.18,ENE,5.81,20.0,57.0,1013.0,1
2022-01-28,21.63,28.75,1.24,NNE,5.81,20.0,60.0,1016.0,1
2022-01-29,21.02,29.27,2.86,NE,3.13,75.0,62.0,1013.0,1
2022-01-30,21.62,28.43,0.13,NE,2.68,75.0,64.0,1014.0,1
2022-01-31,20.3,28.72,0.41,SSE,3.13,75.0,71.0,1010.0,1
2022-02-01,21.15,34.16,3.81,NNW,5.66,20.0,64.0,1000.0,1
2022-02-02,18.53,24.14,3.35,SSW,6.71,75.0,94.0,1003.0,1
2022-02-03,17.92,23.33,0.0,SSW,7.15,20.0,66.0,1006.0,1
2022-02-04,15.07,22.32,4.81,SSW,6.71,75.0,80.0,1014.0,1
2022-02-05,17.43,23.99,1.38,S,4.02,75.0,63.0,1017.0,1
2022-02-06,17.97,23.5,2.66,SE,10.29,10.0,61.0,1021.0,1
2022-02-07,16.79,22.17,2.94,SSE,5.81,75.0,66.0,1020.0,1
2022-02-08,16.0,23.58,3.79,W,3.13,75.0,88.0,1015.0,1
2022-02-09,15.89,30.52,1.96,E,5.81,0.0,50.0,1009.0,1
2022-02-10,17.59,32.03,8.08,WNW,3.58,0.0,48.0,1010.0,1
2022-02-11,19.76,23.16,7.53,SSE,6.69,75.0,84.0,1015.0,1
2022-02-12,18.05,23.39,2.87,ESE,5.36,75.0,65.0,1017.0,1
2022-02-13,17.7,24.9,0.0,NE,3.58,75.0,59.0,1020.0,1
2022-02-14,15.56,27.15,0.18,NE,4.02,75.0,62.0,1023.0,1
2022-02-15,17.62,27.64,0.25,NW,2.68,40.0,62.0,1024.0,1
2022-02-16,17.63,27.57,0.0,NE,4.92,40.0,59.0,1017.0,1
2022-02-17,17.79,31.78,1.94,S,4.92,0.0,63.0,1008.0,1
2022-02-18,19.21,28.83,0.48,S,4.63,20.0,69.0,1009.0,1
2022-02-19,20.03,22.97,0.59,SE,4.92,75.0,78.0,1019.0,1
2022-02-20,17.83,28.72,0.47,W,3.58,20.0,62.0,1010.0,1
2022-02-21,22.15,29.09,13.26,SE,8.75,0.0,51.0,1008.0,1
2022-02-22,19.85,22.08,37.38,SW,23.25,75.0,90.0,1016.0,1
2022-02-23,19.84,24.78,41.76,WNW,17.88,75.0,89.0,1018.0,1
2022-02-24,20.99,25.55,31.22,NE,2.68,75.0,92.0,1016.0,1
2022-02-25,21.1,23.02,22.5,S,26.82,75.0,92.0,1014.0,1
2022-02-26,19.27,21.11,18.36,ESE,9.39,75.0,93.0,1014.0,1
2022-02-27,19.04,24.62,7.13,W,3.13,75.0,86.0,1012.0,1
2022-02-28,19.64,24.29,23.44,E,4.47,75.0,90.0,1012.0,1
2022-03-01,19.9,21.75,9.03,SSE,3.58,75.0,91.0,1010.0,1
2022-03-02,19.7,21.47,27.77,S,6.26,100.0,93.0,1008.0,1
2022-03-03,20.13,23.39,6.57,NE,4.47,75.0,92.0,1008.0,1
2022-03-04,21.37,24.7,3.83,SSW,6.17,75.0,90.0,1009.0,1
2022-03-05,20.66,26.57,5.05,WNW,3.6,75.0,82.0,1005.0,1
2022-03-06,19.72,23.45,42.84,SSW,6.69,75.0,93.0,1004.0,1
2022-03-07,21.68,25.8,30.42,N,12.52,75.0,94.0,1006.0,1
2022-03-08,18.46,21.49,51.21,SE,8.05,75.0,96.0,1003.0,1
2022-03-09,18.05,23.64,1.39,SSW,3.13,100.0,76.0,1008.0,1
2022-03-10,15.61,22.73,0.0,S,2.24,20.0,55.0,1017.0,1
2022-03-11,15.7,22.87,1.55,ENE,3.6,20.0,65.0,1017.0,1
2022-03-12,15.54,24.31,1.13,NE,7.72,75.0,68.0,1019.0,1
2022-03-13,16.16,23.01,4.19,SE,6.17,75.0,75.0,1021.0,1
2022-03-14,16.14,23.57,3.11,SSE,7.2,40.0,76.0,1020.0,1
2022-03-15,16.69,24.5,0.69,E,8.75,40.0,61.0,1018.0,1
2022-03-16,18.43,23.44,4.85,SE,7.72,75.0,88.0,1015.0,1
2022-03-17,17.31,26.58,5.61,ENE,6.69,75.0,71.0,1015.0,1
2022-03-18,19.94,27.04,11.31,SSE,10.29,75.0,75.0,1012.0,1
2022-03-19,19.09,21.85,4.1,SE,10.8,75.0,86.0,1016.0,1
2022-03-20,16.32,24.88,0.0,SE,6.17,40.0,60.0,1014.0,1
2022-03-21,17.74,23.69,0.15,S,7.2,75.0,75.0,1013.0,1
2022-03-22,15.07,27.16,0.91,NE,8.23,0.0,69.0,1008.0,1
2022-03-23,19.7,23.98,3.59,S,10.29,75.0,79.0,1007.0,1
2022-03-24,18.16,20.77,7.66,SE,7.72,75.0,89.0,1013.0,1
2022-03-25,17.58,22.57,10.11,SE,6.69,75.0,84.0,1017.0,1
2022-03-26,17.34,20.8,15.64,SE,10.29,75.0,81.0,1019.0,1
2022-03-27,16.36,21.52,12.72,ENE,7.72,75.0,86.0,1015.0,1
2022-03-28,18.03,23.82,20.92,NE,12.96,75.0,82.0,1010.0,1
2022-03-29,19.32,21.76,34.48,WSW,8.49,75.0,94.0,1008.0,1
2022-03-30,18.07,22.73,7.02,S,11.32,75.0,87.0,1006.0,1
2022-03-31,16.33,20.1,7.5,S,15.43,75.0,84.0,1010.0,1
2022-04-01,13.93,17.95,7.19,SSW,16.46,75.0,86.0,1014.0,1
2022-04-02,15.39,20.99,10.7,SSW,13.38,75.0,66.0,1013.0,1
2022-04-03,13.44,25.47,0.0,WNW,7.72,0.0,46.0,1009.0,1
2022-04-04,14.99,27.46,0.41,W,5.66,0.0,38.0,1009.0,1
2022-04-05,14.91,25.21,1.97,S,6.69,0.0,50.0,1010.0,1
2022-04-06,17.03,19.35,29.67,S,10.8,75.0,93.0,1015.0,1
2022-04-07,17.28,19.66,42.71,E,9.77,100.0,94.0,1017.0,1
2022-04-08,18.49,22.12,6.3,E,10.29,75.0,77.0,1019.0,1
2022-04-09,16.99,22.25,0.0,NE,9.26,75.0,81.0,1019.0,1
2022-04-10,17.31,23.56,0.0,ENE,4.63,75.0,73.0,1016.0,1
2022-04-11,16.33,27.62,0.48,S,9.26,20.0,62.0,1012.0,1
2022-04-12,17.44,21.9,1.16,S,11.83,75.0,70.0,1017.0,1
2022-04-13,15.39,20.07,16.49,S,9.77,75.0,78.0,1019.0,1
2022-04-14,14.21,22.06,1.77,W,4.92,40.0,74.0,1020.0,1
2022-04-15,13.16,23.82,0.14,NNE,6.69,20.0,63.0,1019.0,1
2022-04-16,14.85,23.36,0.0,W,4.92,75.0,66.0,1017.0,1
2022-04-17,13.72,23.18,0.0,NE,7.2,40.0,67.0,1016.0,1
2022-04-18,14.22,25.31,0.81,E,5.14,0.0,61.0,1014.0,1
2022-04-19,15.27,26.79,24.41,W,14.4,0.0,59.0,1012.0,1
2022-04-20,14.14,23.92,0.21,NNW,7.72,20.0,56.0,1010.0,1
2022-04-21,12.68,21.78,2.98,S,9.26,75.0,66.0,1019.0,1
2022-04-22,14.75,18.38,3.49,S,8.23,75.0,77.0,1026.0,1
2022-04-23,14.66,21.46,1.5,SE,6.17,75.0,68.0,1028.0,1
2022-04-24,13.44,22.3,0.51,SSE,7.72,20.0,64.0,1028.0,1
2022-04-25,14.81,20.84,0.86,E,5.66,40.0,76.0,1025.0,1
2022-04-26,15.13,19.75,19.09,SE,5.14,75.0,84.0,1020.0,1
2022-04-27,15.19,19.02,13.46,W,4.47,75.0,93.0,1016.0,1
2022-04-28,16.8,21.05,5.43,NNW,5.66,75.0,84.0,1016.0,1
2022-04-29,17.17,25.82,0.0,NNE,6.69,75.0,74.0,1017.0,1
2022-04-30,13.68,21.2,7.8,WSW,10.8,75.0,85.0,1013.0,1
2022-05-01,12.47,21.28,0.0,W,6.71,40.0,53.0,1017.0,1
2022-05-02,12.38,21.57,0.15,NNE,4.63,20.0,71.0,1020.0,1
2022-05-03,13.01,22.99,0.0,NE,6.69,20.0,59.0,1016.0,1
2022-05-04,12.4,24.66,0.22,NE,5.14,0.0,54.0,1011.0,1
2022-05-05,15.81,22.17,1.17,SSE,5.14,75.0,66.0,1009.0,1
2022-05-06,10.45,19.53,0.0,W,7.15,0.0,42.0,1014.0,1
2022-05-07,7.82,19.07,0.0,WSW,8.75,0.0,50.0,1018.0,1
2022-05-08,8.59,19.61,0.17,W,6.69,0.0,49.0,1020.0,1
2022-05-09,12.35,16.83,21.42,SSW,7.2,75.0,83.0,1026.0,1
2022-05-10,13.07,20.29,3.52,E,8.75,75.0,70.0,1028.0,1
